n_files,total_mb,drizcorr,pctecorr,crsplit,subarray,detector,dtype,instr,mem_pred,wall_pred,bin_pred,wc_mean,wc_err,wc_std,x_mean,x_files,memory,wallclock,mem_bin
3,32,0,0,1,0,0,1,2,,,,,,,,,0.82788,78.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.688732,45.0,0.0
2,18,1,0,0,0,0,0,3,,,,,,,,,0.99256,72.0,0.0
6,70,0,1,1,0,1,1,3,,,,,,,,,1.14734,3417.0,0.0
6,5,1,0,2,0,0,1,0,,,,,,,,,0.736344,74.0,0.0
2,34,1,1,1,0,1,0,0,,,,,,,,,1.719124,1274.0,0.0
6,69,1,1,2,0,1,1,0,,,,,,,,,2.243936,10721.0,1.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.699504,35.0,0.0
2,6,1,0,0,1,0,0,3,,,,,,,,,0.705216,46.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.617024,45.0,0.0
3,5,0,0,1,0,0,1,2,,,,,,,,,0.6904,35.0,0.0
9,138,1,1,1,0,1,1,0,,,,,,,,,3.25904,7314.0,1.0
2,33,1,0,0,0,0,0,3,,,,,,,,,1.092312,82.0,0.0
9,35,1,1,1,1,1,1,3,,,,,,,,,1.416724,1706.0,0.0
6,21,0,0,0,0,0,1,2,,,,,,,,,0.713528,72.0,0.0
6,1,1,0,2,1,1,1,0,,,,,,,,,0.702872,79.0,0.0
13,185,1,0,0,0,0,1,3,,,,,,,,,0.951912,360.0,0.0
2,3,1,0,0,1,0,0,3,,,,,,,,,0.712812,46.0,0.0
2,15,1,0,0,0,0,0,3,,,,,,,,,0.981748,60.0,0.0
2,0,0,0,0,1,0,0,1,,,,,,,,,0.617216,52.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.700568,37.0,0.0
2,2,1,0,0,1,0,0,3,,,,,,,,,0.69718,43.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.57062,37.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.627096,49.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.68866,48.0,0.0
5,53,1,0,0,0,0,1,3,,,,,,,,,1.12122,104.0,0.0
5,69,1,1,1,0,1,1,0,,,,,,,,,2.23602,3150.0,1.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.701076,36.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.570432,37.0,0.0
5,70,1,1,1,0,1,1,3,,,,,,,,,2.241048,2159.0,1.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.690432,36.0,0.0
7,2,0,0,0,0,0,1,1,,,,,,,,,1.488048,342.0,0.0
2,0,0,0,0,1,0,0,1,,,,,,,,,0.616024,41.0,0.0
5,69,1,1,1,0,1,1,0,,,,,,,,,2.222144,4262.0,1.0
6,69,1,1,2,0,1,1,0,,,,,,,,,2.266,6130.0,1.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.570708,25.0,0.0
2,0,0,0,1,1,0,0,2,,,,,,,,,0.53606,34.0,0.0
2,0,0,0,1,1,0,0,2,,,,,,,,,0.6867,31.0,0.0
5,85,1,0,0,0,0,1,3,,,,,,,,,1.095536,117.0,0.0
2,2,1,0,0,1,0,0,3,,,,,,,,,0.698508,43.0,0.0
5,9,0,0,2,0,0,1,2,,,,,,,,,0.736384,62.0,0.0
5,69,1,1,1,0,1,1,0,,,,,,,,,2.2345,4178.0,1.0
2,35,1,1,1,0,1,0,3,,,,,,,,,1.273308,837.0,0.0
5,69,1,1,1,0,1,1,0,,,,,,,,,1.427184,8741.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.547308,35.0,0.0
2,2,1,0,2,0,0,0,0,,,,,,,,,0.711092,54.0,0.0
5,69,1,1,1,0,1,1,0,,,,,,,,,2.242548,8867.0,1.0
5,1,1,1,1,1,1,1,3,,,,,,,,,0.964788,321.0,0.0
2,3,1,0,0,1,0,0,3,,,,,,,,,0.692124,43.0,0.0
2,1,1,1,1,1,1,0,3,,,,,,,,,0.946836,205.0,0.0
10,3,1,0,1,1,1,1,3,,,,,,,,,0.702284,93.0,0.0
2,13,1,0,0,0,0,0,3,,,,,,,,,0.897708,59.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.689548,48.0,0.0
5,70,1,1,1,0,1,1,3,,,,,,,,,2.25704,2321.0,1.0
5,11,0,0,0,0,0,1,2,,,,,,,,,0.705964,92.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.57062,34.0,0.0
9,140,1,1,1,0,1,1,3,,,,,,,,,3.283492,4501.0,1.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.68968,49.0,0.0
21,6,1,1,2,1,1,1,3,,,,,,,,,1.026492,741.0,0.0
2,10,0,0,0,1,0,0,3,,,,,,,,,0.730352,36.0,0.0
9,140,1,1,1,0,1,1,3,,,,,,,,,3.265092,4417.0,1.0
2,8,0,0,0,0,0,0,2,,,,,,,,,0.576444,49.0,0.0
6,70,0,1,1,0,1,1,3,,,,,,,,,1.149556,1391.0,0.0
2,3,1,0,0,1,0,0,3,,,,,,,,,0.709708,47.0,0.0
2,35,0,1,1,0,1,0,3,,,,,,,,,1.146996,2158.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.615904,40.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.691668,36.0,0.0
2,0,0,0,0,1,0,0,1,,,,,,,,,0.617552,38.0,0.0
2,0,0,0,0,1,0,0,1,,,,,,,,,0.618504,67.0,0.0
2,0,0,0,1,1,0,0,2,,,,,,,,,0.536988,34.0,0.0
11,9,1,0,2,0,0,1,0,,,,,,,,,0.833692,136.0,0.0
5,67,1,0,0,0,0,1,3,,,,,,,,,0.958724,101.0,0.0
2,2,1,0,0,1,0,0,3,,,,,,,,,0.696796,43.0,0.0
2,24,0,0,0,0,0,0,3,,,,,,,,,0.8094,48.0,0.0
6,5,1,0,2,0,0,1,0,,,,,,,,,0.73788,73.0,0.0
2,9.0,0,0,0,1,0,0,1,0.47968155,17.534758,0.0,20.640588690937257,0.16965336946167622,10.558111352228114,,-0.8890390748952078,0.457196,20.0,0.0
2,1,1,0,1,1,1,0,3,,,,,,,,,0.69434,63.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.616216,48.0,0.0
9,5,1,0,0,0,0,1,0,,,,,,,,,0.7179,69.0,0.0
5,69,1,1,1,0,1,1,0,,,,,,,,,2.2337,2940.0,1.0
4,1,0,0,0,0,0,1,1,,,,,,,,,1.412384,173.0,0.0
2,1,1,0,0,1,0,0,3,,,,,,,,,0.69504,43.0,0.0
3,29,0,0,0,0,0,0,1,,,,,,,,,1.671608,291.0,0.0
2,1,1,1,1,1,1,0,3,,,,,,,,,0.947936,194.0,0.0
9,41,1,0,0,1,0,1,3,,,,,,,,,0.82876,89.0,0.0
7,105,1,1,1,0,1,1,3,,,,,,,,,2.766932,2420.0,1.0
3,186,0,0,0,0,0,0,2,,,,,,,,,1.150192,73.0,0.0
2,4,0,0,1,0,1,0,3,,,,,,,,,0.713584,44.0,0.0
2,35,0,0,0,0,0,0,3,,,,,,,,,0.824964,58.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.616668,46.0,0.0
2,35,0,0,0,0,0,0,3,,,,,,,,,0.833368,52.0,0.0
7,105,1,1,1,0,1,1,3,,,,,,,,,2.749392,2870.0,1.0
2,3,1,0,0,1,0,0,3,,,,,,,,,0.714308,46.0,0.0
2,4,1,0,1,0,1,0,3,,,,,,,,,1.126448,82.0,0.0
2,3,1,0,0,1,0,0,3,,,,,,,,,0.710076,48.0,0.0
2,1,1,0,0,1,0,0,3,,,,,,,,,0.696428,44.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.617608,48.0,0.0
5,7,0,0,1,0,0,1,2,,,,,,,,,0.719464,59.0,0.0
4,12,0,0,0,0,0,1,1,,,,,,,,,1.56868,242.0,0.0
2,35,1,1,1,0,1,0,3,,,,,,,,,1.727104,882.0,0.0
5,5,0,0,1,0,0,1,2,,,,,,,,,0.641648,63.0,0.0
9,140,1,1,1,0,1,1,3,,,,,,,,,3.27804,3249.0,1.0
2,0,0,0,1,1,0,0,2,,,,,,,,,0.61464,46.0,0.0
2,2,1,0,0,1,0,0,3,,,,,,,,,0.697296,44.0,0.0
9,212,1,0,0,0,0,1,3,,,,,,,,,1.025612,197.0,0.0
2,13,1,0,0,0,0,0,3,,,,,,,,,1.0439,65.0,0.0
3,7,0,0,1,0,0,1,2,,,,,,,,,0.725256,29.0,0.0
2,8,0,0,0,0,0,0,2,,,,,,,,,0.713372,44.0,0.0
9,140,1,1,1,0,1,1,3,,,,,,,,,3.262648,3218.0,1.0
5,70,1,1,1,0,1,1,3,,,,,,,,,2.220244,2229.0,1.0
9,55,1,0,0,0,0,1,3,,,,,,,,,1.124756,184.0,0.0
5,70,1,1,1,0,1,1,3,,,,,,,,,2.426644,2667.0,1.0
4,1,0,0,0,0,0,1,1,,,,,,,,,1.470756,124.0,0.0
6,70,0,1,1,0,1,1,3,,,,,,,,,1.1486,2423.0,0.0
2,1,1,1,1,1,1,0,3,,,,,,,,,0.9468,175.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.690568,37.0,0.0
2,1,1,1,1,1,1,0,3,,,,,,,,,0.947544,157.0,0.0
5,46,1,0,0,0,0,1,3,,,,,,,,,1.038108,122.0,0.0
2,4,1,0,0,1,0,0,3,,,,,,,,,0.715052,47.0,0.0
2,2,1,0,0,1,0,0,3,,,,,,,,,0.696688,43.0,0.0
2,3,1,0,0,1,0,0,3,,,,,,,,,0.709704,45.0,0.0
2,13,1,0,0,0,0,0,3,,,,,,,,,1.044896,60.0,0.0
2,35,0,0,0,0,0,0,3,,,,,,,,,0.823496,58.0,0.0
2,0,1,0,1,1,0,0,0,,,,,,,,,0.6867,30.0,0.0
3,2,0,0,2,1,0,1,2,,,,,,,,,0.691572,38.0,0.0
2,35,0,1,1,0,1,0,3,,,,,,,,,1.147028,1537.0,0.0
2,1,0,0,1,0,0,0,2,,,,,,,,,0.6187,53.0,0.0
5,7,0,0,1,0,0,1,2,,,,,,,,,0.719564,66.0,0.0
6,5,1,0,2,0,0,1,0,,,,,,,,,0.72838,88.0,0.0
5,62,1,0,0,0,0,1,3,,,,,,,,,1.055456,133.0,0.0
7,11,0,0,0,0,0,1,2,,,,,,,,,0.70884,100.0,0.0
3,5,0,0,1,0,0,1,2,,,,,,,,,0.690344,36.0,0.0
3,7,0,0,1,0,0,1,2,,,,,,,,,0.547168,43.0,0.0
2,4,1,0,0,1,0,0,3,,,,,,,,,0.705448,46.0,0.0
5,70,1,1,1,0,1,1,3,,,,,,,,,2.234732,1741.0,1.0
6,9,1,0,2,1,1,1,0,,,,,,,,,0.873608,132.0,0.0
2,1,1,1,1,1,1,0,3,,,,,,,,,0.947872,203.0,0.0
2,0,0,0,1,1,0,0,2,,,,,,,,,0.551608,26.0,0.0
2,7,1,0,1,1,1,0,3,,,,,,,,,0.852452,89.0,0.0
2,1,1,0,0,1,0,0,3,,,,,,,,,0.69446,40.0,0.0
5,69,1,1,1,0,1,1,0,,,,,,,,,2.223028,4298.0,1.0
2,0,0,0,1,1,0,0,2,,,,,,,,,0.614496,46.0,0.0
5,70,1,1,1,0,1,1,3,,,,,,,,,2.210888,2208.0,1.0
2,2,1,0,0,1,0,0,3,,,,,,,,,0.697604,37.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.693808,32.0,0.0
2,1,0,0,1,0,0,0,2,,,,,,,,,0.62042,51.0,0.0
2,34,1,1,1,0,1,0,0,,,,,,,,,1.719208,1163.0,0.0
5,70,1,1,1,0,1,1,3,,,,,,,,,2.2274,2168.0,1.0
2,2,1,1,1,1,1,0,3,,,,,,,,,0.996976,217.0,0.0
3,7,0,0,1,0,0,1,2,,,,,,,,,0.563684,44.0,0.0
2,35,0,1,1,0,1,0,3,,,,,,,,,1.138728,883.0,0.0
2,2,1,0,1,0,0,0,0,,,,,,,,,0.711404,59.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.691504,35.0,0.0
5,47,0,0,0,0,0,1,2,,,,,,,,,0.769968,154.0,0.0
2,1,1,0,1,1,1,0,3,,,,,,,,,0.689292,65.0,0.0
2,3,1,0,1,1,1,0,3,,,,,,,,,0.715156,86.0,0.0
2,35,0,1,1,0,1,0,3,,,,,,,,,1.146864,872.0,0.0
2,0,0,0,1,1,0,0,2,,,,,,,,,0.551464,30.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.701164,28.0,0.0
3,3,0,0,0,1,0,1,1,,,,,,,,,0.708292,56.0,0.0
9,132,1,0,0,0,0,1,3,,,,,,,,,1.111356,278.0,0.0
5,3,0,0,2,1,0,1,2,,,,,,,,,0.69174,59.0,0.0
2,1,1,0,0,1,0,0,3,,,,,,,,,0.696836,43.0,0.0
5,69,1,1,1,0,1,1,0,,,,,,,,,2.312384,4405.0,1.0
2,9.0,0,0,0,1,0,0,1,0.47968155,17.534758,0.0,20.640588690937257,0.16965336946167622,10.558111352228114,,-0.8890390748952078,0.458452,19.0,0.0
7,87,1,0,0,0,0,1,3,,,,,,,,,0.924848,183.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.688852,49.0,0.0
6,69,1,1,2,0,1,1,0,,,,,,,,,2.235916,2737.0,1.0
7,103,1,1,1,0,1,1,0,,,,,,,,,2.76022,6684.0,1.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.701476,36.0,0.0
2,2,1,0,0,1,0,0,3,,,,,,,,,0.6966,44.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.546692,36.0,0.0
7,5,1,0,0,1,0,1,3,,,,,,,,,0.711824,64.0,0.0
2,1,0,0,1,0,0,0,2,,,,,,,,,0.619776,52.0,0.0
2,1,1,0,1,1,1,0,3,,,,,,,,,0.690504,61.0,0.0
2,22,0,0,0,0,0,0,3,,,,,,,,,0.800576,40.0,0.0
2,4,0,0,1,0,1,0,3,,,,,,,,,0.7127,25.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.700168,37.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.690648,33.0,0.0
4,2,0,0,0,0,0,1,1,,,,,,,,,1.480404,111.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.546484,36.0,0.0
5,49,1,0,0,0,0,1,3,,,,,,,,,0.903648,108.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.700496,37.0,0.0
5,4,0,0,2,1,0,1,2,,,,,,,,,0.63544,59.0,0.0
2,1,1,0,0,1,0,0,3,,,,,,,,,0.696964,41.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.690056,34.0,0.0
5,13,0,0,0,0,0,1,2,,,,,,,,,0.71516,88.0,0.0
6,69,1,1,2,0,1,1,0,,,,,,,,,2.204652,4697.0,1.0
6,21,0,0,0,0,0,1,2,,,,,,,,,0.615868,61.0,0.0
2,1,1,1,1,1,1,0,3,,,,,,,,,0.947556,179.0,0.0
9,77,1,0,0,0,0,1,3,,,,,,,,,1.044116,204.0,0.0
2,2,1,0,0,1,0,0,3,,,,,,,,,0.696908,43.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.691304,50.0,0.0
2,4,1,0,0,1,0,0,3,,,,,,,,,0.705248,46.0,0.0
2,0,0,0,1,1,0,0,2,,,,,,,,,0.551432,30.0,0.0
2,2,0,1,1,1,1,0,3,,,,,,,,,0.974244,205.0,0.0
2,1,1,1,1,1,1,0,3,,,,,,,,,0.947408,204.0,0.0
3,12,0,0,0,1,0,1,1,,,,,,,,,1.592268,212.0,0.0
3,5,0,0,1,0,0,1,2,,,,,,,,,0.691024,35.0,0.0
2,2,1,0,2,0,0,0,0,,,,,,,,,0.7107,49.0,0.0
5,11,0,0,0,0,0,1,2,,,,,,,,,0.71336,67.0,0.0
2,1,0,0,1,0,0,0,2,,,,,,,,,0.6215,53.0,0.0
88,44,1,0,0,1,0,1,3,,,,,,,,,0.82368,885.0,0.0
3,32,0,0,1,0,0,1,2,,,,,,,,,0.659064,94.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.546908,36.0,0.0
3,7,0,0,2,0,0,1,2,,,,,,,,,0.60172,43.0,0.0
3,2,0,0,1,0,0,1,2,,,,,,,,,0.690512,37.0,0.0
10,140,0,1,1,0,1,1,3,,,,,,,,,1.146872,14600.0,0.0
2,1,1,0,0,1,0,0,3,,,,,,,,,0.696908,43.0,0.0
2,29,1,0,0,0,0,0,3,,,,,,,,,1.086896,63.0,0.0
4,27,0,0,0,0,0,1,1,,,,,,,,,1.672168,177.0,0.0
5,1,1,0,1,1,1,1,3,,,,,,,,,0.69316,84.0,0.0
5,7,0,0,2,0,0,1,2,,,,,,,,,0.7369,69.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.538168,27.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.689944,37.0,0.0
2,1,0,0,1,1,1,0,3,,,,,,,,,0.691876,43.0,0.0
2,0,0,0,1,1,0,0,2,,,,,,,,,0.552568,31.0,0.0
2,9,1,1,1,1,1,0,3,,,,,,,,,1.111632,470.0,0.0
2,34,1,1,1,0,1,0,0,,,,,,,,,1.710032,1578.0,0.0
3,32,0,0,1,0,0,1,2,,,,,,,,,0.829916,89.0,0.0
9,140,1,1,1,0,1,1,3,,,,,,,,,3.31876,3960.0,1.0
6,70,0,1,1,0,1,1,3,,,,,,,,,1.149036,2430.0,0.0
2,9,1,1,1,1,1,0,3,,,,,,,,,1.110936,386.0,0.0
2,6,1,0,0,1,0,0,3,,,,,,,,,0.728164,51.0,0.0
5,69,1,1,1,0,1,1,0,,,,,,,,,2.236052,7563.0,1.0
2,4,0,0,1,0,1,0,3,,,,,,,,,0.706996,38.0,0.0
3,5,0,0,2,0,0,1,2,,,,,,,,,0.589672,42.0,0.0
5,69,1,1,1,0,1,1,0,,,,,,,,,2.233584,5320.0,1.0
2,3,1,0,0,1,0,0,3,,,,,,,,,0.70272,46.0,0.0
2,2,1,0,0,1,0,0,3,,,,,,,,,0.697952,44.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.571256,37.0,0.0
2,2,1,0,1,0,0,0,0,,,,,,,,,0.71416,48.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.689556,32.0,0.0
5,5,1,1,1,1,1,1,3,,,,,,,,,1.021524,465.0,0.0
5,70,1,1,1,0,1,1,3,,,,,,,,,2.2338,1920.0,1.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.572536,37.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.537628,36.0,0.0
3,1,0,0,0,0,0,0,1,,,,,,,,,1.41074,110.0,0.0
3,16,0,0,2,0,0,1,2,,,,,,,,,0.798624,57.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.538344,36.0,0.0
7,7,1,0,1,1,1,1,3,,,,,,,,,0.747732,128.0,0.0
2,7.0,0,0,0,1,0,0,1,0.47968155,65.52842,0.0,62.64102564102564,0.4045877269270364,2.5266495448359,,-0.8890390748952078,0.480972,65.0,0.0
5,70,1,1,1,0,1,1,3,,,,,,,,,2.302988,2093.0,1.0
2,2,0,1,1,1,1,0,3,,,,,,,,,0.974756,180.0,0.0
5,13,0,0,0,0,0,1,2,,,,,,,,,0.706924,96.0,0.0
2,2,0,0,0,1,0,0,3,,,,,,,,,0.69158,29.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.570684,35.0,0.0
5,9,0,0,2,0,0,1,2,,,,,,,,,0.665004,69.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.570776,36.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.691504,36.0,0.0
6,9,1,0,2,1,1,1,0,,,,,,,,,0.880012,129.0,0.0
3,32,0,0,1,0,0,1,2,,,,,,,,,0.65964,95.0,0.0
2,0,0,0,1,1,0,0,2,,,,,,,,,0.616224,51.0,0.0
3,5,0,0,1,0,0,1,2,,,,,,,,,0.71136,34.0,0.0
7,73,1,0,0,0,0,1,3,,,,,,,,,0.909604,169.0,0.0
6,1,1,0,2,1,1,1,0,,,,,,,,,0.693416,91.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.571112,37.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.690292,37.0,0.0
2,33,0,0,1,0,1,0,3,,,,,,,,,0.706472,49.0,0.0
2,8,0,0,0,0,0,0,2,,,,,,,,,0.573384,35.0,0.0
5,9,0,0,2,0,0,1,2,,,,,,,,,0.737752,63.0,0.0
3,1,0,0,0,0,0,0,1,,,,,,,,,1.412916,88.0,0.0
2,2,1,1,1,1,1,0,3,,,,,,,,,0.997088,224.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.538316,37.0,0.0
5,53,1,0,0,0,0,1,3,,,,,,,,,1.020908,137.0,0.0
3,1,0,0,0,0,0,0,1,,,,,,,,,1.416492,80.0,0.0
9,138,1,1,1,0,1,1,0,,,,,,,,,1.709532,4766.0,0.0
9,140,1,1,1,0,1,1,3,,,,,,,,,3.31468,3898.0,1.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.572408,35.0,0.0
2,24,0,0,0,0,0,0,3,,,,,,,,,0.808332,49.0,0.0
2,4,0,0,1,0,1,0,3,,,,,,,,,0.706556,37.0,0.0
2,0,0,0,0,1,0,0,1,,,,,,,,,0.61734,56.0,0.0
2,35,1,1,1,0,1,0,3,,,,,,,,,1.276588,756.0,0.0
2,0,0,0,0,1,0,0,1,,,,,,,,,0.615748,83.0,0.0
5,5,0,0,2,0,0,1,2,,,,,,,,,0.640868,57.0,0.0
5,5,1,0,1,0,0,1,0,,,,,,,,,0.725684,83.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.571808,38.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.689456,38.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.700028,37.0,0.0
2,35,0,0,0,0,0,0,3,,,,,,,,,0.823656,59.0,0.0
3,9,0,0,2,1,0,1,2,,,,,,,,,0.602956,47.0,0.0
2,9.0,0,0,0,1,0,0,1,0.47968155,17.534758,0.0,20.640588690937257,0.16965336946167622,10.558111352228114,,-0.8890390748952078,0.456336,18.0,0.0
5,3,0,0,1,1,0,1,2,,,,,,,,,0.692628,59.0,0.0
5,69,1,1,1,0,1,1,0,,,,,,,,,2.254668,6087.0,1.0
4,6,0,0,0,0,0,1,1,,,,,,,,,1.528428,116.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.6879,48.0,0.0
5,1,1,1,1,1,1,1,3,,,,,,,,,0.965084,335.0,0.0
2,35,1,0,0,0,0,0,3,,,,,,,,,0.907744,85.0,0.0
3,1,0,0,1,0,0,1,2,,,,,,,,,0.53786,34.0,0.0
3,1,0,0,1,0,0,1,2,,,,,,,,,0.537868,33.0,0.0
2,60,1,0,0,0,0,0,3,,,,,,,,,1.089672,98.0,0.0
2,3,1,0,0,1,0,0,3,,,,,,,,,0.712504,47.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.5708,38.0,0.0
6,70,0,1,1,0,1,1,3,,,,,,,,,1.148088,1981.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.700556,51.0,0.0
2,1,0,0,1,0,0,0,2,,,,,,,,,0.620752,53.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.689872,45.0,0.0
6,47,0,0,0,0,0,1,2,,,,,,,,,0.76792,102.0,0.0
9,138,1,1,1,0,1,1,0,,,,,,,,,3.271872,5907.0,1.0
2,18,1,0,0,0,0,0,3,,,,,,,,,0.906432,65.0,0.0
9,140,1,1,1,0,1,1,3,,,,,,,,,3.341436,4458.0,1.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.690036,35.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.571004,36.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.57066,36.0,0.0
2,0,0,0,1,1,0,0,2,,,,,,,,,0.551364,32.0,0.0
2,2,0,0,0,1,0,0,3,,,,,,,,,0.691564,29.0,0.0
2,0,0,0,1,1,0,0,2,,,,,,,,,0.687024,33.0,0.0
6,5,1,0,2,0,0,1,0,,,,,,,,,0.734524,76.0,0.0
6,63,0,0,0,0,0,1,2,,,,,,,,,0.80732,103.0,0.0
2,9,1,0,1,0,1,0,3,,,,,,,,,1.048,101.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.700564,36.0,0.0
2,2,1,0,0,1,0,0,3,,,,,,,,,0.697804,42.0,0.0
5,70,1,1,1,0,1,1,3,,,,,,,,,2.252428,2033.0,1.0
3,1,0,0,0,0,0,0,1,,,,,,,,,1.411188,75.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.690496,36.0,0.0
2,13,1,0,0,0,0,0,3,,,,,,,,,1.053192,67.0,0.0
5,7,0,0,2,0,0,1,2,,,,,,,,,0.735496,69.0,0.0
2,2,0,1,1,1,1,0,3,,,,,,,,,0.970784,187.0,0.0
2,31,1,0,0,0,0,0,3,,,,,,,,,0.887476,80.0,0.0
2,0,0,0,1,1,0,0,2,,,,,,,,,0.618924,51.0,0.0
5,69,1,1,1,0,1,1,0,,,,,,,,,2.246928,4090.0,1.0
2,1,1,0,0,1,0,0,3,,,,,,,,,0.696176,42.0,0.0
2,35,0,1,1,0,1,0,3,,,,,,,,,1.14484,1078.0,0.0
2,20,1,0,0,0,0,0,3,,,,,,,,,0.923496,63.0,0.0
5,69,1,1,1,0,1,1,0,,,,,,,,,2.241956,4933.0,1.0
2,8,0,0,0,0,0,0,2,,,,,,,,,0.714128,52.0,0.0
2,9,1,1,1,1,1,0,3,,,,,,,,,1.111376,478.0,0.0
5,70,1,1,1,0,1,1,3,,,,,,,,,2.24208,2710.0,1.0
2,4,1,0,0,1,0,0,3,,,,,,,,,0.705328,45.0,0.0
9,140,1,1,1,0,1,1,3,,,,,,,,,3.28284,3793.0,1.0
6,70,0,1,1,0,1,1,3,,,,,,,,,1.1471,2178.0,0.0
3,6,0,0,0,1,0,1,1,,,,,,,,,1.539008,144.0,0.0
5,69,1,1,1,0,1,1,0,,,,,,,,,2.23936,4478.0,1.0
2,35,0,0,0,0,0,0,3,,,,,,,,,0.827852,48.0,0.0
2,47,1,0,0,0,0,0,3,,,,,,,,,1.072852,71.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.693396,36.0,0.0
2,1,1,0,0,1,0,0,3,,,,,,,,,0.69616,44.0,0.0
3,7,0,0,1,0,0,1,2,,,,,,,,,0.72332,43.0,0.0
52,38,1,0,0,1,0,1,3,,,,,,,,,0.818852,425.0,0.0
2,0,0,0,1,1,0,0,2,,,,,,,,,0.686976,32.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.5706,35.0,0.0
6,5,1,0,2,0,0,1,0,,,,,,,,,0.73642,67.0,0.0
2,2,0,0,1,0,0,0,2,,,,,,,,,0.689912,36.0,0.0
7,105,1,1,1,0,1,1,3,,,,,,,,,2.721644,3084.0,1.0
2,5,1,0,0,1,0,0,3,,,,,,,,,0.722712,49.0,0.0
2,9,1,0,1,1,1,0,0,,,,,,,,,0.82438,80.0,0.0
9,106,1,0,0,0,0,1,3,,,,,,,,,0.957688,234.0,0.0
9,115,1,0,0,0,0,1,3,,,,,,,,,1.03334,197.0,0.0
2,8,0,0,0,0,0,0,2,,,,,,,,,0.540468,30.0,0.0
2,35,0,1,1,0,1,0,3,,,,,,,,,1.146424,3505.0,0.0
